Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado
TIENDA D1 ALFONSO LOPEZ,MEDELLIN PARA ANTIOQUIA,54787802,2013/04/24,ACTIVA,2025/03/21,2025
TIENDA D1 ALFONSO LOPEZ BMGA,BUCARAMANGA,9000624392,2022/07/12,ACTIVA,2025/03/21,2025
TIENDA D1 ALOHA,BOGOTA,3720515,2023/08/22,ACTIVA,2025/03/07,2025
TIENDA D1 ALQUERIA AUTOSUR,BOGOTA,2656168,2016/02/18,ACTIVA,2025/03/07,2025
TIENDA D1 ALTAVISTA,PEREIRA,18105775,2013/06/19,ACTIVA,2025/03/21,2025
TIENDA D1 ALTO DE PAMPLONITA,CUCUTA,385529,2021/01/20,ACTIVA,2025/03/12,2025
TIENDA D1 ALTOS DE CABECERA,BUCARAMANGA,9000498419,2021/08/23,ACTIVA,2025/03/21,2025
TIENDA D1 AMALFI,MAGDALENA MEDIO,64059,2018/08/23,ACTIVA,2025/03/27,2025
TIENDA D1 AMAZONIA,MEDELLIN PARA ANTIOQUIA,63294702,2017/04/12,ACTIVA,2025/03/21,2025
TIENDA D1 AMBALEMA,HONDA,67123,2019/09/02,ACTIVA,2025/03/18,2025
TIENDA D1 AMERICAS ANDES,BOGOTA,2913877,2018/02/02,ACTIVA,2025/03/07,2025
TIENDA D1 ANAPOIMA,GIRARDOT,84223,2017/05/05,ACTIVA,2025/03/17,2025
TIENDA D1 ANDALUCIA,BOGOTA,3197648,2019/12/13,ACTIVA,2025/03/07,2025
TIENDA D1 ANDALUCIA,TULUA,75100,2013/02/20,ACTIVA,2025/03/11,2025
TIENDA D1 ANGOSTURA,MEDELLIN PARA ANTIOQUIA,70738202,2020/08/25,CANCELADA,2024/03/15,2024
TIENDA D1 ANILLO VIAL,BUCARAMANGA,9000495703,2021/07/21,ACTIVA,2025/03/21,2025
TIENDA D1 ANOLAIMA,FACATATIVA,169297,2022/10/13,ACTIVA,2025/03/19,2025
TIENDA D1 ANORI,MAGDALENA MEDIO,79991,2023/03/22,ACTIVA,2025/03/27,2025
TIENDA D1 ANSERMA,MANIZALES,166079,2014/07/25,ACTIVA,2025/03/21,2025
TIENDA D1 ANSERMA LA PRADERA,MANIZALES,210897,2020/11/25,ACTIVA,2025/03/20,2025
TIENDA D1 ANSERMANUEVO,CARTAGO,77551,2013/12/06,ACTIVA,2025/03/20,2025
TIENDA D1 ANT ANGELOPOLIS,MEDELLIN PARA ANTIOQUIA,79133702,2024/03/15,ACTIVA,2025/03/21,2025
TIENDA D1 ANT ARGELIA,ORIENTE ANTIOQUENO,133271,2021/01/27,ACTIVA,2025/03/20,2025
TIENDA D1 ANT CAICEDO SANTA LUCIA,MEDELLIN PARA ANTIOQUIA,80853702,2024/12/19,ACTIVA,2025/03/21,2025
TIENDA D1 ANT CALDAS LA PLANTA,ABURRA SUR,261777,2023/04/26,ACTIVA,2025/03/14,2025
TIENDA D1 ANT CALDAS OLAYA,ABURRA SUR,259482,2023/02/14,ACTIVA,2025/03/14,2025
TIENDA D1 ANT CALDAS VILLA MARIA,ABURRA SUR,264212,2023/07/12,ACTIVA,2025/03/14,2025
TIENDA D1 ANT CARAMANTA,MEDELLIN PARA ANTIOQUIA,77239702,2023/05/23,ACTIVA,2025/03/21,2025
TIENDA D1 ANT CARMEN EL CANADA,ORIENTE ANTIOQUENO,146542,2022/07/07,ACTIVA,2025/03/20,2025
TIENDA D1 ANT CENTRO COMERCIAL LA CENTRAL,MEDELLIN PARA ANTIOQUIA,80853802,2024/12/19,CANCELADA,2024/12/19,2024
TIENDA D1 ANT ENVIGADO JARDINES,ABURRA SUR,267370,2023/10/13,ACTIVA,2025/03/14,2025
TIENDA D1 ANT ENVIGADO LAS CASITAS,ABURRA SUR,257582,2022/11/18,ACTIVA,2025/03/14,2025
TIENDA D1 ANT ENVIGADO LAS COMETAS,ABURRA SUR,254563,2022/08/10,ACTIVA,2025/03/14,2025
TIENDA D1 ANT GUARNE LAS VEGAS,ORIENTE ANTIOQUENO,139324,2021/09/06,ACTIVA,2025/03/20,2025
TIENDA D1 ANT GUARNE SANTA ANA,ORIENTE ANTIOQUENO,140721,2021/11/09,CANCELADA,2021/11/09,2021
TIENDA D1 ANT GUATAPE MALECON,ORIENTE ANTIOQUENO,163884,2024/06/13,ACTIVA,2025/03/20,2025
TIENDA D1 ANT HELICONIA,MEDELLIN PARA ANTIOQUIA,72219402,2021/04/23,ACTIVA,2025/03/21,2025
TIENDA D1 ANT LA CEJA LA ANTIOQUEÑITA,ORIENTE ANTIOQUENO,166612,2024/10/04,ACTIVA,2025/03/20,2025
TIENDA D1 ANT LA CEJA MARIA AUXILIADORA,ORIENTE ANTIOQUENO,157813,2023/10/17,ACTIVA,2025/03/20,2025
TIENDA D1 ANT LA CEJA PAYUCO,ORIENTE ANTIOQUENO,140731,2021/11/09,ACTIVA,2025/03/20,2025
TIENDA D1 ANT MARINILLA LA RAMADA,ORIENTE ANTIOQUENO,155021,2023/06/14,ACTIVA,2025/03/20,2025
TIENDA D1 ANT MARINILLA LA ROCA,ORIENTE ANTIOQUENO,157817,2023/10/17,ACTIVA,2025/03/20,2025
TIENDA D1 ANT MARINILLA LOS PINOS,ORIENTE ANTIOQUENO,168156,2025/01/08,ACTIVA,2025/01/08,2025
TIENDA D1 ANT PEÑOL 2,ORIENTE ANTIOQUENO,136238,2021/04/27,ACTIVA,2025/03/20,2025
TIENDA D1 ANT PUERTO NARE,MAGDALENA MEDIO,82997,2024/02/09,ACTIVA,2025/03/20,2025
TIENDA D1 ANT RETIRO CLUB,ORIENTE ANTIOQUENO,166613,2024/10/04,CANCELADA,2024/10/04,2024
TIENDA D1 ANT RETIRO SAN JOSE,ORIENTE ANTIOQUENO,151430,2023/02/09,ACTIVA,2025/03/20,2025
TIENDA D1 ANT RIONEGRO EL TABLAZO,ORIENTE ANTIOQUENO,157671,2023/10/10,ACTIVA,2025/03/20,2025
TIENDA D1 ANT SABANETA PORTAL DEL CARMELO,ABURRA SUR,254546,2022/08/09,ACTIVA,2025/03/14,2025
TIENDA D1 ANT SAN ANTONIO DE PEREIRA LOS ALPES,ORIENTE ANTIOQUENO,168161,2025/01/08,ACTIVA,2025/01/08,2025
TIENDA D1 ANT SAN VICENTE LAS PARTIDAS,ORIENTE ANTIOQUENO,167476,2024/11/14,CANCELADA,2024/11/14,2024
TIENDA D1 ANT SAN VICENTE PARTIDAS,ORIENTE ANTIOQUENO,172427,2025/05/16,ACTIVA,2025/05/16,2025
TIENDA D1 ANT SANTUARIO LA MARIA,ORIENTE ANTIOQUENO,137024,2021/06/02,ACTIVA,2025/03/20,2025
TIENDA D1 ANT SONSÓN BATALLÓN,ORIENTE ANTIOQUENO,156334,2023/08/10,ACTIVA,2025/03/20,2025
TIENDA D1 ANTIOQUIA NECHI,MAGDALENA MEDIO,83822,2024/03/21,ACTIVA,2025/03/10,2025
TIENDA D1 ANTONIA SANTOS,CUCUTA,357667,2019/09/10,ACTIVA,2025/03/27,2025
TIENDA D1 APARTADO ALFONSO LOPEZ,URABA,94734,2019/07/05,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO EL REPOSO,URABA,92045,2019/01/10,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO JARDINES DE COMFAMA,URABA,101381,2020/11/23,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO LA 100,URABA,92698,2019/02/19,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO LA CHINITA,URABA,96610,2019/11/28,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO LA MARTINA,URABA,93355,2019/03/29,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO LAURELES,URABA,94551,2019/06/18,CANCELADA,2020/07/16,2020
TIENDA D1 APARTADO LAURELES,URABA,102509,2021/02/15,ACTIVA,2025/03/18,2025
TIENDA D1 APARTADO NUESTRO URABA,URABA,107900,2022/02/15,CANCELADA,2023/03/21,2023
TIENDA D1 APARTADO SALVADOR,URABA,94548,2019/06/18,CANCELADA,2019/06/18,2019
TIENDA D1 APIA,PEREIRA,18176968,2020/08/21,ACTIVA,2025/03/19,2025
TIENDA D1 AQUITANIA BOYACA,SOGAMOSO,79074,2019/05/31,ACTIVA,2025/03/04,2025
TIENDA D1 ARACATACA,SANTA MARTA PARA EL MAGDALENA,227711,2020/04/20,ACTIVA,2025/03/26,2025
TIENDA D1 ARANJUEZ,MEDELLIN PARA ANTIOQUIA,56051302,2013/12/12,ACTIVA,2025/03/21,2025
TIENDA D1 ARANJUEZ 3,MEDELLIN PARA ANTIOQUIA,65855002,2018/05/15,ACTIVA,2025/03/21,2025
TIENDA D1 ARANJUEZ 4,MEDELLIN PARA ANTIOQUIA,67048902,2018/11/13,ACTIVA,2025/03/21,2025
TIENDA D1 ARANZAZU,MANIZALES,222560,2022/05/12,ACTIVA,2025/03/20,2025
TIENDA D1 ARAUCA EL MILAGRO,ARAUCA,40108,2023/11/07,ACTIVA,2025/02/27,2025
TIENDA D1 ARAUCA SANTA TERESITA,ARAUCA,40184,2023/12/15,ACTIVA,2025/02/27,2025
TIENDA D1 ARBOLES,MEDELLIN PARA ANTIOQUIA,61905602,2016/09/08,ACTIVA,2025/03/21,2025
TIENDA D1 ARBOLETES,URABA,94554,2019/06/18,ACTIVA,2025/03/18,2025
TIENDA D1 ARBOLETES 2,URABA,118359,2024/03/20,ACTIVA,2025/03/18,2025
TIENDA D1 ARGELIA,SINCELEJO,116371,2020/08/13,ACTIVA,2025/03/20,2025
TIENDA D1 ARIGUANI,SANTA MARTA PARA EL MAGDALENA,255360,2022/05/13,ACTIVA,2025/03/26,2025
TIENDA D1 ARJONA,CARTAGENA,42299802,2019/09/11,ACTIVA,2025/03/25,2025
TIENDA D1 ARJONA EDS CENTRAL,CARTAGENA,47758902,2023/06/05,ACTIVA,2025/03/25,2025
TIENDA D1 ARJONA TRONCAL,CARTAGENA,46570902,2022/02/14,CANCELADA,2024/02/27,2024
TIENDA D1 ARMENIA,ARMENIA,179420,2012/05/14,ACTIVA,2025/03/29,2025
TIENDA D1 ARMENIA ALAMEDA 19,ARMENIA,247237,2020/11/20,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA CENTENARIO,ARMENIA,211470,2016/11/16,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA CENTRO,ARMENIA,181560,2012/09/10,ACTIVA,2025/03/21,2025
TIENDA D1 ARMENIA CRA 13,ARMENIA,182870,2012/12/05,ACTIVA,2025/03/22,2025
TIENDA D1 ARMENIA CRA 14,ARMENIA,180524,2012/07/16,ACTIVA,2025/03/29,2025
TIENDA D1 ARMENIA DAR PAPAYA,ARMENIA,245546,2020/09/17,CANCELADA,2021/08/26,2021
TIENDA D1 ARMENIA EL EDEN,ARMENIA,210242,2016/09/08,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA EL GUADUAL,ARMENIA,276033,2024/01/17,ACTIVA,2025/03/19,2025
TIENDA D1 ARMENIA EL PORTICO,ARMENIA,208258,2016/06/13,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA FUNDADORES,ARMENIA,188982,2013/10/08,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA GRANADA,ARMENIA,218685,2017/08/23,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA IBERICA,ARMENIA,289875,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA D1 ARMENIA JARDINES,ARMENIA,244137,2020/07/30,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA LA CASTELLANA,ARMENIA,282037,2024/08/08,ACTIVA,2025/03/22,2025
TIENDA D1 ARMENIA LA FACHADA,ARMENIA,247392,2020/12/04,ACTIVA,2025/03/19,2025
TIENDA D1 ARMENIA LA PATRIA,ARMENIA,200810,2015/07/02,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA LAS ACASIAS,ARMENIA,210662,2016/09/26,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA LIMONAR,ARMENIA,247393,2020/12/04,ACTIVA,2025/03/19,2025
TIENDA D1 ARMENIA MIRADOR DEL QUINDIO,ARMENIA,229692,2018/11/09,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA MONTECARLO,ARMENIA,266462,2022/11/17,ACTIVA,2025/03/19,2025
TIENDA D1 ARMENIA PLAZA,ARMENIA,266701,2022/12/02,ACTIVA,2025/03/19,2025
TIENDA D1 ARMENIA PRIVILEGIO,ARMENIA,270347,2023/04/18,ACTIVA,2025/03/19,2025
TIENDA D1 ARMENIA PUERTO ESPEJO,ARMENIA,200091,2015/05/26,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA SAN DIEGO,ARMENIA,202180,2015/09/11,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA SAN SUR,ARMENIA,238360,2019/11/14,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA SENIOR´S MALL,ARMENIA,244787,2020/08/21,ACTIVA,2025/03/20,2025
TIENDA D1 ARMENIA TERMINAL,ARMENIA,238720,2019/12/13,ACTIVA,2025/03/20,2025
TIENDA D1 ARMERO GUAYABAL CENTRO,HONDA,66922,2019/07/30,ACTIVA,2025/03/18,2025
TIENDA D1 ARRECIFE,BOGOTA,3424578,2021/09/06,ACTIVA,2025/03/07,2025
TIENDA D1 ASTREA CESAR,VALLEDUPAR,188902,2022/03/09,ACTIVA,2025/03/25,2025
TIENDA D1 ATACO,SUR Y ORIENTE DEL TOLIMA,99997,2019/08/21,ACTIVA,2025/03/21,2025
TIENDA D1 ATAHUALPA,BOGOTA,3348895,2021/03/08,ACTIVA,2025/03/07,2025
TIENDA D1 ATALAYA AV 3,CUCUTA,427633,2022/09/22,CANCELADA,2022/09/22,2022
TIENDA D1 AURES VILLA MARIA,BOGOTA,3754017,2023/11/20,ACTIVA,2025/03/07,2025
TIENDA D1 AUTOMOTRIZ,MEDELLIN PARA ANTIOQUIA,68710902,2019/07/23,ACTIVA,2025/03/21,2025
TIENDA D1 AUTONORTE KM 20,BOGOTA,3950192,2025/04/14,ACTIVA,2025/04/14,2025
TIENDA D1 AUTOPISTA 128,BOGOTA,3825732,2024/05/27,ACTIVA,2025/03/07,2025
TIENDA D1 AUTOPISTA NORTE,MEDELLIN PARA ANTIOQUIA,60658502,2016/02/24,ACTIVA,2025/03/21,2025
TIENDA D1 AV CALI CON 80,BOGOTA,2264428,2012/10/11,ACTIVA,2025/03/07,2025
TIENDA D1 AV. PRADILLA,BOGOTA,2938920,2018/03/27,ACTIVA,2025/03/07,2025
TIENDA D1 AV. QUITO II,BOGOTA,2656172,2016/02/18,ACTIVA,2025/03/07,2025
TIENDA D1 AV. ROJAS II,BOGOTA,2752221,2016/11/08,ACTIVA,2025/03/07,2025
TIENDA D1 AVANTI CLUB HOUSE,BOGOTA,3592859,2022/10/06,ACTIVA,2025/03/07,2025
TIENDA D1 AVENIDA CERO,CUCUTA,439920,2023/04/21,ACTIVA,2025/03/19,2025
TIENDA D1 AVENIDA FERNANDEZ,OCANA,39385,2021/09/09,ACTIVA,2025/03/19,2025
TIENDA D1 AVENIDA LAS AMERICAS,CUCUTA,356607,2019/08/26,ACTIVA,2025/03/27,2025
TIENDA D1 AVENIDA ORIENTAL,MEDELLIN PARA ANTIOQUIA,66482802,2018/08/21,ACTIVA,2025/03/21,2025
TIENDA D1 AVENIDA QUINTA,CUCUTA,438375,2023/03/25,ACTIVA,2025/03/19,2025
TIENDA D1 AVENIDA TERCERA,CUCUTA,376531,2020/09/03,ACTIVA,2025/02/28,2025
TIENDA D1 BAGRE CENTRO,MAGDALENA MEDIO,76748,2022/05/11,ACTIVA,2025/03/10,2025
TIENDA D1 BANCO MAGDALENA LA SEPTIMA,SANTA MARTA PARA EL MAGDALENA,248274,2021/11/04,ACTIVA,2025/03/26,2025
TIENDA D1 BARANOA,BARRANQUILLA,750969,2019/11/28,ACTIVA,2025/03/20,2025
TIENDA D1 BARANOA MANZANARES,BARRANQUILLA,852549,2022/10/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARANOA TRONCAL,BARRANQUILLA,785247,2021/03/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARBOSA,MEDELLIN PARA ANTIOQUIA,50254802,2010/11/24,ACTIVA,2025/03/21,2025
TIENDA D1 BARBOSA 2,MEDELLIN PARA ANTIOQUIA,64764602,2017/11/29,ACTIVA,2025/03/21,2025
TIENDA D1 BARBOSA CENTRO,BUCARAMANGA,9000430508,2019/04/23,ACTIVA,2025/02/19,2025
TIENDA D1 BARBOSA CRA 10,BUCARAMANGA,9000645901,2023/04/24,ACTIVA,2025/02/19,2025
TIENDA D1 BARBOSA MATASANOS,MEDELLIN PARA ANTIOQUIA,73361602,2021/10/15,ACTIVA,2025/03/21,2025
TIENDA D1 BARBOSA PTO MULERO,MEDELLIN PARA ANTIOQUIA,73812702,2022/01/14,ACTIVA,2025/03/21,2025
TIENDA D1 BARBOSA TERMINAL,MEDELLIN PARA ANTIOQUIA,77006302,2023/04/19,ACTIVA,2025/03/21,2025
TIENDA D1 BARICHARA COLONIAL,BUCARAMANGA,9000639465,2023/02/10,ACTIVA,2025/03/28,2025
TIENDA D1 BARRANCA COMERCIO,BARRANCABERMEJA,127911,2021/09/10,ACTIVA,2025/03/19,2025
TIENDA D1 BARRANCAS,LA GUAJIRA,162132,2021/03/10,ACTIVA,2025/03/26,2025
TIENDA D1 BARRANCAS 2,LA GUAJIRA,177675,2023/05/09,ACTIVA,2025/03/26,2025
TIENDA D1 BARRANQUILLA 7 DE ABRIL,BARRANQUILLA,820536,2021/10/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA ALAMEDA,BARRANQUILLA,884614,2024/01/29,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA ALTO PRADO,BARRANQUILLA,736128,2019/06/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA ASTURIAS,BARRANQUILLA,788198,2021/04/15,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA BARRANQUILLITA,BARRANQUILLA,784626,2021/03/08,CANCELADA,2021/03/08,2021
TIENDA D1 BARRANQUILLA BARRIO ABAJO,BARRANQUILLA,750972,2019/11/28,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA BELLO HORIZONTE,BARRANQUILLA,778406,2021/01/13,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA BOSQUES DE MARIA,BARRANQUILLA,798838,2021/08/10,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA BOSTON,BARRANQUILLA,781221,2021/02/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA BOULEVARD 41,BARRANQUILLA,755991,2020/02/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CALLE 76,BARRANQUILLA,784634,2021/03/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CALLE 84,BARRANQUILLA,765411,2020/08/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CARIBE VERDE,BARRANQUILLA,732612,2019/04/25,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CARRERA 8,BARRANQUILLA,744175,2019/09/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CARRIZAL,BARRANQUILLA,738171,2019/07/02,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CASA BONITA,BARRANQUILLA,732692,2019/04/25,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CEDI CALIFORNIA,BARRANQUILLA,876637,2023/09/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CENTRO,BARRANQUILLA,741377,2019/08/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CENTRO CARRERA 43,BARRANQUILLA,891557,2024/05/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CIUDAD JARDIN,BARRANQUILLA,750970,2019/11/28,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CIUDAD MODESTO,BARRANQUILLA,792905,2021/06/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CIUDADELA,BARRANQUILLA,733041,2019/04/30,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CORDIALIDAD CON 13,BARRANQUILLA,732615,2019/04/25,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CORDIALIDAD EL BOSQUE,BARRANQUILLA,733120,2019/04/30,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA CRA 51B,BARRANQUILLA,880546,2023/11/10,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA DARK STORE,BARRANQUILLA,880967,2023/11/21,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA EDS CALLE 30,BARRANQUILLA,904096,2024/11/22,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA EDS CHIQUINQUIRA,BARRANQUILLA,904094,2024/11/22,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA EDS TRINIDAD,BARRANQUILLA,870023,2023/05/31,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA EL CARMEN CORDIALIDAD,BARRANQUILLA,732694,2019/04/25,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA EL SILENCIO,BARRANQUILLA,838519,2022/05/11,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA GOLF,BARRANQUILLA,732634,2019/04/25,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA GRANADILLO,BARRANQUILLA,736016,2019/06/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA HOTEL DORADO,BARRANQUILLA,736094,2019/06/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA 14,BARRANQUILLA,863325,2023/03/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA 38,BARRANQUILLA,781219,2021/02/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA 44,BARRANQUILLA,872141,2023/07/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA 93,BARRANQUILLA,744180,2019/09/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA CHINITA,BARRANQUILLA,736015,2019/06/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA CONCEPCION,BARRANQUILLA,733033,2019/04/30,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA PRADERA,BARRANQUILLA,776533,2020/12/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LA VICTORIA,BARRANQUILLA,756013,2020/02/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LAS AMERICAS,BARRANQUILLA,820533,2021/10/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LAS FLORES,BARRANQUILLA,748986,2019/11/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LAS MERCEDES,BARRANQUILLA,750642,2019/11/26,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA LAS NIEVES,BARRANQUILLA,774245,2020/11/10,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA MACARENA,BARRANQUILLA,795920,2021/07/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA MALVINAS,BARRANQUILLA,790540,2021/05/12,CANCELADA,2024/03/01,2024
TIENDA D1 BARRANQUILLA METROCENTRO,BARRANQUILLA,852465,2022/10/11,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA METROPOLIS CRA 43,BARRANQUILLA,881792,2023/12/04,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA MIRAMAR,BARRANQUILLA,904095,2024/11/22,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA MISS UNIVERSO,BARRANQUILLA,782204,2021/02/15,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA MURILLO 21,BARRANQUILLA,763237,2020/07/14,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA OLAYA,BARRANQUILLA,778409,2021/01/13,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA PARAISO 80,BARRANQUILLA,775254,2020/11/23,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA PARQUE CENTRAL,BARRANQUILLA,825267,2021/12/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA PIES DESCALZOS,BARRANQUILLA,749442,2019/11/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA PLAZA NORTE,BARRANQUILLA,732595,2019/04/25,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA POR FIN,BARRANQUILLA,748987,2019/11/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA PORTAL,BARRANQUILLA,741376,2019/08/06,CANCELADA,2019/08/06,2019
TIENDA D1 BARRANQUILLA PRADO 59,BARRANQUILLA,771133,2020/10/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA PUMAREJO,BARRANQUILLA,755992,2020/02/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA REBOLO,BARRANQUILLA,732592,2019/04/25,CANCELADA,2024/03/01,2024
TIENDA D1 BARRANQUILLA RIOMAR,BARRANQUILLA,818234,2021/09/13,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SAN ENRIQUE,BARRANQUILLA,788216,2021/04/15,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SAN FELIPE,BARRANQUILLA,765410,2020/08/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SAN JOSE,BARRANQUILLA,748985,2019/11/06,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SAN PEDRO,BARRANQUILLA,781220,2021/02/05,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SANTA HELENA,BARRANQUILLA,820535,2021/10/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SANTO DOMINGO,BARRANQUILLA,840955,2022/06/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SIMON BOLIVAR,BARRANQUILLA,759553,2020/03/19,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SOURDIS,BARRANQUILLA,759958,2020/05/11,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA SURI SALCEDO,BARRANQUILLA,829722,2022/02/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA TABOR,BARRANQUILLA,825272,2021/12/07,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA UNIAUTONOMA,BARRANQUILLA,784633,2021/03/08,CANCELADA,2024/03/01,2024
TIENDA D1 BARRANQUILLA VIA 40,BARRANQUILLA,749444,2019/11/12,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA VILLA SANTOS,BARRANQUILLA,849419,2022/09/08,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA VILLA TAREL,BARRANQUILLA,799966,2021/08/23,ACTIVA,2025/03/20,2025
TIENDA D1 BARRANQUILLA VILLAS DEL RECREO,BARRANQUILLA,832965,2022/03/08,CANCELADA,2024/03/01,2024
TIENDA D1 BARRANQUILLA VILLATE,BARRANQUILLA,826866,2022/01/11,ACTIVA,2025/03/20,2025
TIENDA D1 BARRIO COLOMBIA,BARRANCABERMEJA,113963,2018/10/08,ACTIVA,2025/03/19,2025
