Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado
TIENDA ARA 1424 BOGOTÁ MARTIRES SAMPER MENDOZA,BOGOTA,3790548,2024/03/04,ACTIVA,2025/03/20,2025
TIENDA ARA 1425 BOGOTA USAQUEN ORQUIDEAS 161,BOGOTA,3730904,2023/09/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1427 BOGOTA KENNEDY AMERICAS,BOGOTA,3730899,2023/09/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1428 MONTERIA EL RECREO,MONTERIA,214532,2024/04/02,ACTIVA,2025/03/20,2025
TIENDA ARA 1429 MEDELLIN VILLA HERMOSA 1,MEDELLIN PARA ANTIOQUIA,80098802,2024/08/09,ACTIVA,2025/03/19,2025
TIENDA ARA 1431 CALI GRANADA CL 12 N,CALI,1247795,2025/03/17,ACTIVA,2025/03/17,2025
TIENDA ARA 1431 CALI-GRANADA CALLE 12 N,CALI,1261528,2025/08/05,ACTIVA,2025/08/05,2025
TIENDA ARA 1435 BOGOTA BOSA HOLANDA,BOGOTA,3741337,2023/10/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1436 BOGOTA PUENTE ARANDA GALAN 3,BOGOTA,3741343,2023/10/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1437 MEDELLIN COMUNA 8 VILLA HERMOSA BATALLÓN CR39 A,MEDELLIN PARA ANTIOQUIA,78264502,2023/10/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1439 MAICAO GALAN CALLE 16,LA GUAJIRA,182601,2024/03/12,ACTIVA,2025/03/21,2025
TIENDA ARA 1440 LA CEJA EDIFICIO RENDON CR 22,ORIENTE ANTIOQUENO,157500,2023/10/02,ACTIVA,2025/03/21,2025
TIENDA ARA 1441 CALDAS CABECERA CALLE 128 SUR,ABURRA SUR,271093,2024/03/07,ACTIVA,2025/03/19,2025
TIENDA ARA 1442 TURBACO EL RODEO,CARTAGENA,48797402,2024/09/16,ACTIVA,2025/03/21,2025
TIENDA ARA 1443 BOGOTA ENGATIVA SANTA MARIA DEL LAGO,BOGOTA,3891881,2024/11/15,ACTIVA,2025/03/20,2025
TIENDA ARA 1444 BOGOTA SUBA JAVA,BOGOTA,3741335,2023/10/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1445 CALI CIUDAD CORDOBA,CALI,1247799,2025/03/17,ACTIVA,2025/03/17,2025
TIENDA ARA 1446 CALI BOLIVARIANO CR 5,CALI,1203512,2023/11/09,ACTIVA,2025/03/20,2025
TIENDA ARA 1447 VILLAVICENCIO MARACOS,VILLAVICENCIO,456051,2024/03/26,ACTIVA,2025/03/21,2025
TIENDA ARA 1448 BOGOTA SAN CRISTOBAL SUR ALTOS DEL VIRREY,BOGOTA,3810826,2024/04/18,ACTIVA,2025/03/20,2025
TIENDA ARA 1449 VILLA DEL ROSARIO UNIVERSIDAD,CUCUTA,465224,2024/09/27,ACTIVA,2025/03/21,2025
TIENDA ARA 1450 RIOSUCIO CALLE 9,MANIZALES,233382,2023/10/27,ACTIVA,2025/03/21,2025
TIENDA ARA 1451 TURBACO COUNTRY,CARTAGENA,48737302,2024/08/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1452 SANTA ROSA DE OSOS PORFIRIO BARBA JACOB CRA 29,MEDELLIN PARA ANTIOQUIA,80765402,2024/11/27,ACTIVA,2025/03/19,2025
TIENDA ARA 1453 CALI MORICHAL,CALI,1200436,2023/10/02,ACTIVA,2025/03/20,2025
TIENDA ARA 1454 POPAYAN SAN JOSE CALLE 5,CAUCA,237304,2023/10/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1455 MEDELLIN BARRIO COLOMBIA,MEDELLIN PARA ANTIOQUIA,78252102,2023/10/19,ACTIVA,2025/03/19,2025
TIENDA ARA 1456 BELLO NIQUIA DIAGONAL 61C,MEDELLIN PARA ANTIOQUIA,79801302,2024/06/26,ACTIVA,2025/03/19,2025
TIENDA ARA 1457 MANIZALES VILLA PILAR CARRERA 5,MANIZALES,233647,2023/11/15,ACTIVA,2025/03/21,2025
TIENDA ARA 1458 CALI SAN NICOLAS CARRERA 5,CALI,1203685,2023/11/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1459 BOGOTÁ USAQUÉN CENTRO COMERCIAL CEDRITOS,BOGOTA,3790552,2024/03/04,ACTIVA,2025/03/20,2025
TIENDA ARA 1460 BOGOTÁ SUBA RINCÓN CALLE 128,BOGOTA,3790555,2024/03/04,ACTIVA,2025/03/20,2025
TIENDA ARA 1461 BARRANCABERMEJA CENTRO CALLE 50,BARRANCABERMEJA,143475,2025/02/11,ACTIVA,2025/02/11,2025
TIENDA ARA 1462 VILLA DEL ROSARIO LA PARADA,CUCUTA,454758,2024/02/22,ACTIVA,2025/03/21,2025
TIENDA ARA 1463 CASANARE VILLANUEVA QUINTAS DEL CAMINO REAL,CASANARE,177346,2024/03/11,ACTIVA,2025/03/21,2025
TIENDA ARA 1464 BOGOTA CIUDAD BOLIVAR ARBORIZADORA BAJA,BOGOTA,3741340,2023/10/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1465 CAUCA TIMBIO CENTRO CALLE 18,CAUCA,246314,2024/09/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1466 BELLO LOPEZ DE MESA CALLE 56,MEDELLIN PARA ANTIOQUIA,78790702,2024/02/06,ACTIVA,2025/03/19,2025
TIENDA ARA 1467 SANTA ROSA DE CABAL CENTRO CRA 14 CALLE 18,SANTA ROSA DE CABAL,42087,2024/11/01,ACTIVA,2025/03/20,2025
TIENDA ARA 1468 BOGOTA KENNEDY - BELLAVISTA,BOGOTA,3867070,2024/09/06,ACTIVA,2025/03/20,2025
TIENDA ARA 1469 BOGOTA KENNEDY PATIO BONITO,BOGOTA,3760593,2023/12/15,ACTIVA,2025/03/20,2025
TIENDA ARA 1470 SOLEDAD LOS CEDROS,BARRANQUILLA,894889,2024/06/28,ACTIVA,2025/03/21,2025
TIENDA ARA 1472 CARTAGO CAMELLON DEL QUINDIO CLL 4,CARTAGO,115655,2024/10/07,ACTIVA,2025/03/25,2025
TIENDA ARA 1473 CIUDADELA DEL NORTE DIAGONAL 50A,MEDELLIN PARA ANTIOQUIA,79088702,2024/03/11,ACTIVA,2025/03/19,2025
TIENDA ARA 1474 CARMEN DE VIBORAL 2 BARRIO OSPINA,ORIENTE ANTIOQUENO,160231,2024/02/14,ACTIVA,2025/03/21,2025
TIENDA ARA 1475 BOGOTÁ CIUDAD BOLÍVAR - LUCERO ALTO,BOGOTA,3867078,2024/09/06,ACTIVA,2025/03/20,2025
TIENDA ARA 1476 BOGOTA USAQUEN CEDRO GOLF,BOGOTA,3867072,2024/09/06,ACTIVA,2025/03/20,2025
TIENDA ARA 1477 VILLAVICENCIO 20 DE JULIO,VILLAVICENCIO,449040,2023/11/22,ACTIVA,2025/03/21,2025
TIENDA ARA 1478 BOGOTA USAQUEN SAN ANTONIO,BOGOTA,3760594,2023/12/15,ACTIVA,2025/03/20,2025
TIENDA ARA 1481 MONTELIBANO AV. LOS ESTUDIANTES,MONTERIA,215798,2024/05/17,ACTIVA,2025/03/20,2025
TIENDA ARA 1482 CALI PRADOS DE ORIENTE,CALI,1217916,2024/04/18,ACTIVA,2025/03/20,2025
TIENDA ARA 1483 SOACHA PARQUE,SOACHA,10000155,2025/05/08,ACTIVA,2025/05/08,2025
TIENDA ARA 1484 APARTADO LA CHINITA,URABA,120383,2024/08/05,ACTIVA,2025/03/21,2025
TIENDA ARA 1485 CALI VALLE GRANDE CALLE 85,CALI,1233944,2024/10/03,ACTIVA,2025/03/20,2025
TIENDA ARA 1486 BELLO EL PORVENIR,MEDELLIN PARA ANTIOQUIA,80765202,2024/11/27,ACTIVA,2025/03/19,2025
TIENDA ARA 1487 YUMBO PIZARRO TRASVERSAL 6N,CALI,1248070,2025/03/19,ACTIVA,2025/03/19,2025
TIENDA ARA 1488 CALI LAS CEIBAS CALLE 70,CALI,1236193,2024/10/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1489 SANTA ANITA CRA 56,CALI,1245297,2025/02/24,ACTIVA,2025/02/24,2025
TIENDA ARA 1490 BOGOTÁ FONTIBÓN EL REFUGIO CARRERA 120,BOGOTA,3824582,2024/05/23,ACTIVA,2025/03/20,2025
TIENDA ARA 1491 BELLO FONTIDUEÑO,MEDELLIN PARA ANTIOQUIA,80800502,2024/12/04,ACTIVA,2025/03/19,2025
TIENDA ARA 1492 BOGOTA USAQUEN LA MARIPOSA,BOGOTA,3814183,2024/04/26,ACTIVA,2025/03/21,2025
TIENDA ARA 1493 BARBOSA EL PORTON,MEDELLIN PARA ANTIOQUIA,80374302,2024/09/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1494 LA UNION CARRERA 10,ORIENTE ANTIOQUENO,163478,2024/05/29,ACTIVA,2025/03/21,2025
TIENDA ARA 1495 LA CEJA SAN CAYETANO,ORIENTE ANTIOQUENO,171744,2025/04/23,ACTIVA,2025/04/23,2025
TIENDA ARA 1496 BOGOTA KENNEDY LA FRAGUA,BOGOTA,3778550,2024/02/07,ACTIVA,2025/03/21,2025
TIENDA ARA 1497 CAUCASIA PARAGUAY,MEDELLIN PARA ANTIOQUIA,80296302,2024/09/09,ACTIVA,2025/03/19,2025
TIENDA ARA 1500 CAICELANDIA PALMIRA CALLE 30,PALMIRA,151724,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1501 PEREIRA KENNEDY AVENIDA SANTANDER,PEREIRA,18223478,2024/12/05,ACTIVA,2025/03/20,2025
TIENDA ARA 1502 SOPETRAN PARQUE,MEDELLIN PARA ANTIOQUIA,80800702,2024/12/04,ACTIVA,2025/03/19,2025
TIENDA ARA 1504 PALMIRA LOS LIBERTADORES CALLE 28,PALMIRA,151692,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1505 DOS QUEBRADAS SAN JUDAS CARRERA 21,DOSQUEBRADAS,71430,2024/07/15,ACTIVA,2025/03/20,2025
TIENDA ARA 1505 PEREIRA SAN JUDAS CARRERA 21,PEREIRA,18220006,2024/07/05,CANCELADA,2024/07/05,2024
TIENDA ARA 1506 MEDELLIN AVENIDA ORIENTAL,MEDELLIN PARA ANTIOQUIA,81796602,2025/04/30,ACTIVA,2025/04/30,2025
TIENDA ARA 1507 BOGOTÁ CIUDAD BOLÍVAR PERDOMO,BOGOTA,3976627,2025/06/19,ACTIVA,2025/06/19,2025
TIENDA ARA 1509 FRAILES DOSQUEBRADAS,DOSQUEBRADAS,72163,2024/10/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1510 ANTIOQUIA MEDELLIN PARQUE SAN ANTONIO,MEDELLIN PARA ANTIOQUIA,80805402,2024/12/04,ACTIVA,2025/03/19,2025
TIENDA ARA 1511 BARBOSA ROBLES CARRERA 17,MEDELLIN PARA ANTIOQUIA,81163602,2025/02/11,ACTIVA,2025/02/11,2025
TIENDA ARA 1512 BOGOTÁ RAFAEL URIBE LOMAS,BOGOTA,3885070,2024/10/24,ACTIVA,2025/03/21,2025
TIENDA ARA 1513 BOGOTA CIUDAD BOLIVAR LA NUEVA ESTANCIA,BOGOTA,3921728,2025/02/14,ACTIVA,2025/02/14,2025
TIENDA ARA 1514 PORVENIR CARRERA 44,BARRANQUILLA,913257,2025/04/21,ACTIVA,2025/04/21,2025
TIENDA ARA 1515 BARRANQUILLA LUCERO CARRERA 38,BARRANQUILLA,913271,2025/04/21,ACTIVA,2025/04/21,2025
TIENDA ARA 1516 ANTIOQUIA SABANETA AVES MARIA,ABURRA SUR,282456,2025/03/19,ACTIVA,2025/03/19,2025
TIENDA ARA 1517 ANTIOQUIA RIONEGRO AUTOPISTA MEDELLIN BOGOTA,ORIENTE ANTIOQUENO,173394,2025/06/24,ACTIVA,2025/06/24,2025
TIENDA ARA 1520 BOGOTÁ ENGATIVA PRIMAVERA KR 89,BOGOTA,3953613,2025/04/24,ACTIVA,2025/04/24,2025
TIENDA ARA 1521 CARTAGENA NELSON MANDELA,CARTAGENA,49311402,2025/04/29,ACTIVA,2025/04/29,2025
TIENDA ARA 1522 BOGOTA SAN CRISTOBAL 20 DE JULIO SOCIEGO,BOGOTA,3778533,2024/02/07,ACTIVA,2025/03/21,2025
TIENDA ARA 1523 CALI - LOS CHORROS CALLE 2 A OESTE,CALI,1261522,2025/08/05,ACTIVA,2025/08/05,2025
TIENDA ARA 1524 BOGOTÁ KENNEDY VALLADOLID,BOGOTA,3824580,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1525 BOGOTÁ SUBA RINCON,BOGOTA,3824577,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1526 BOGOTÁ FONTIBÓN SANTA CECILIA,BOGOTA,3824571,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1527 BOGOTÁ SUBA GRANADA,BOGOTA,3824568,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1528 BOGOTÁ BOSA ESCOCIA,BOGOTA,3824564,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1529 BOGOTÁ USME LA FISCALA,BOGOTA,3824556,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1531 BOGOTÁ ENGATIVÁ LOS CEREZOS,BOGOTA,3867087,2024/09/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1532 BOYACA TUNJA UPTC,TUNJA,229253,2025/02/12,ACTIVA,2025/02/12,2025
TIENDA ARA 1533 MALAMBO LA LUNA,BARRANQUILLA,899293,2024/09/09,ACTIVA,2025/03/21,2025
TIENDA ARA 1534 BOGOTA ENGATIVA MALL CALLE 80,BOGOTA,3867077,2024/09/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1535 SANTA MARTA LOS NARANJOS,SANTA MARTA PARA EL MAGDALENA,288881,2025/02/14,ACTIVA,2025/02/14,2025
TIENDA ARA 1536 BOGOTA CIUDAD BOLIVAR MEISSEN,BOGOTA,3891883,2024/11/15,ACTIVA,2025/03/21,2025
TIENDA ARA 1537 MEDELLIN LA 70,MEDELLIN PARA ANTIOQUIA,80181302,2024/08/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1538 ANTIOQUIA SABANETA LA DOCTORA,ABURRA SUR,282372,2025/03/18,ACTIVA,2025/03/18,2025
TIENDA ARA 1540 BARRANQUILLA LAS AMERICAS,BARRANQUILLA,917215,2025/06/18,ACTIVA,2025/06/18,2025
TIENDA ARA 1541 MOSQUERA NUEVA CASTILLA,FACATATIVA,198563,2025/06/10,ACTIVA,2025/06/10,2025
TIENDA ARA 1542 BOGOTA BOSA LA INDEPENDENCIA,BOGOTA,3824547,2024/05/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1543 CALI NORMANDIA AVENIDA 4 OESTE,CALI,1236194,2024/10/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1545 BELLO PARIS SAUCES,MEDELLIN PARA ANTIOQUIA,80803302,2024/12/04,ACTIVA,2025/03/19,2025
TIENDA ARA 1547 MEDELLIN LAURELES (BOLIVARIANA),MEDELLIN PARA ANTIOQUIA,81984002,2025/05/30,ACTIVA,2025/05/30,2025
TIENDA ARA 1548 ANTIOQUIA DON DIEGO - EL RETIRO,ORIENTE ANTIOQUENO,167704,2024/11/27,ACTIVA,2025/03/21,2025
TIENDA ARA 1550 SANTA MARTA FERROCARRIL,SANTA MARTA PARA EL MAGDALENA,291260,2025/04/23,ACTIVA,2025/04/23,2025
TIENDA ARA 1551 CARMEN DE VIBORAL LA MARIA CRA 31,ORIENTE ANTIOQUENO,167312,2024/11/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1552 CALI JORDAN CRA 94,CALI,1236215,2024/10/31,ACTIVA,2025/03/20,2025
TIENDA ARA 1553 ARMENIA CALLE 18,ARMENIA,287514,2025/03/25,ACTIVA,2025/03/25,2025
TIENDA ARA 1555 ANTIOQUIA GIRARDOTA PARQUE,MEDELLIN PARA ANTIOQUIA,80711902,2024/11/18,ACTIVA,2025/03/19,2025
TIENDA ARA 1556 BOGOTA CIUDAD BOLIVAR LA ESTRELLA,BOGOTA,3897535,2024/12/05,ACTIVA,2025/03/21,2025
TIENDA ARA 1557 ANSERMA AV LIBERTADORES CRA 5,MANIZALES,243008,2025/02/26,ACTIVA,2025/02/26,2025
TIENDA ARA 1558 YARUMAL CENTRO CRA 20,MEDELLIN PARA ANTIOQUIA,80531302,2024/10/16,ACTIVA,2025/03/19,2025
TIENDA ARA 1559 META VILLAVICENCIO CENTAUROS,VILLAVICENCIO,468632,2024/11/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1560 SOLEDAD VILLA KARLA SAN LORENZO,BARRANQUILLA,899291,2024/09/09,ACTIVA,2025/03/21,2025
TIENDA ARA 1561 SOACHA MALL PARQUE CAMPESTRE,BOGOTA,3873258,2024/09/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1562 ANTIOQUIA ENVIGADO LOS NARANJOS,ABURRA SUR,281288,2025/02/18,ACTIVA,2025/02/18,2025
TIENDA ARA 1563 ANTIOQUIA ENVIGADO CENTRO,ABURRA SUR,279561,2024/12/20,ACTIVA,2025/03/19,2025
TIENDA ARA 1564 KENNEDY MALL CIUDAD TINTAL,BOGOTA,3873263,2024/09/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1565 CUCUTA NIZA,CUCUTA,467803,2024/12/02,ACTIVA,2025/03/21,2025
TIENDA ARA 1567 CAÑAVERALEJO GUADALUPE CRA 56,CALI,1238224,2024/11/27,ACTIVA,2025/03/20,2025
TIENDA ARA 1568 MEDELLIN VILLA SIERRA,MEDELLIN PARA ANTIOQUIA,80531102,2024/10/16,ACTIVA,2025/03/19,2025
TIENDA ARA 1570 CAJICÁ-HATO GRANDE,BOGOTA,3882251,2024/10/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1571 MONTERIA MANDALA,MONTERIA,218793,2024/09/12,ACTIVA,2025/03/20,2025
TIENDA ARA 1572 CALI AGUACATAL AV 15 OESTE,CALI,1236222,2024/10/31,ACTIVA,2025/03/20,2025
TIENDA ARA 1573 YARUMAL VERSALLES CRA 22,MEDELLIN PARA ANTIOQUIA,80531202,2024/10/16,ACTIVA,2025/03/19,2025
TIENDA ARA 1575 SANTA FE. LLANOS DE BOLIVAR,MEDELLIN PARA ANTIOQUIA,80813902,2024/12/09,ACTIVA,2025/03/19,2025
TIENDA ARA 1576 VIJES CENTRO CL 6,CALI,1245415,2025/02/24,ACTIVA,2025/02/24,2025
TIENDA ARA 1577 PUENTE ARANDA,BOGOTA,3873271,2024/09/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1578 KENNEDY TIERRA BUENA,BOGOTA,3873273,2024/09/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1579 BOGOTÁ ENGATIVÁ VILLA GLADYS CARRERA 111B,BOGOTA,3932452,2025/03/07,ACTIVA,2025/03/07,2025
TIENDA ARA 1580 BARRANQUILLA ALAMEDA DEL RIO,BARRANQUILLA,902048,2024/10/22,ACTIVA,2025/03/21,2025
TIENDA ARA 1582 BELLO PARIS LA 72,MEDELLIN PARA ANTIOQUIA,80765302,2024/11/27,ACTIVA,2025/03/19,2025
TIENDA ARA 1583 MEDELLIN CAMPO VALDES,MEDELLIN PARA ANTIOQUIA,80531002,2024/10/16,ACTIVA,2025/03/19,2025
TIENDA ARA 1584 ANTIOQUIA ENVIGADO LAS VEGAS,ABURRA SUR,279233,2024/11/29,ACTIVA,2025/03/19,2025
TIENDA ARA 1585 BOGOTA SAN CRISTOBAL ALTAMIRA,BOGOTA,3867089,2024/09/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1586 BARRANQUILLA PORVENIR CALLE 79,BARRANQUILLA,917240,2025/06/18,ACTIVA,2025/06/18,2025
TIENDA ARA 1587 MEDELLIN SAN JAVIER BULEVAR,MEDELLIN PARA ANTIOQUIA,80803202,2024/12/04,ACTIVA,2025/03/19,2025
TIENDA ARA 1588 BOGOTA TEUSAQUILLO CENTRO COMERCIAL GRAN ESTACION LOCAL 2-19,BOGOTA,3897534,2024/12/05,ACTIVA,2025/03/21,2025
TIENDA ARA 1589 BOGOTÁ TUNJUELITO CC TUNAL,BOGOTA,3999524,2025/08/14,ACTIVA,2025/08/14,2025
TIENDA ARA 1590 ARMENIA LA PATRIA MZ 70,ARMENIA,291336,2025/07/23,ACTIVA,2025/07/23,2025
TIENDA ARA 1592 CALI PRIMERO DE MAYO CALLE 14,CALI,1254559,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1593 BARRANQUILLA OLAYA CALLE 72,BARRANQUILLA,917244,2025/06/18,ACTIVA,2025/06/18,2025
TIENDA ARA 1594 MEDELLIN LOS COLORES,MEDELLIN PARA ANTIOQUIA,80752502,2024/11/25,ACTIVA,2025/03/19,2025
TIENDA ARA 1597 CANDELARIA CIUDAD DEL VALLE CALLE 14,PALMIRA,154568,2024/11/14,ACTIVA,2025/03/21,2025
TIENDA ARA 1598 CALI MONTEBELLO CALLE 12 OESTE,CALI,1238223,2024/11/27,ACTIVA,2025/03/20,2025
TIENDA ARA 1599 ARMENIA ALFONSO LOPEZ VERANERA PLAZA,ARMENIA,284408,2024/11/29,ACTIVA,2025/03/21,2025
TIENDA ARA 1600 SANTA MARTA PLAYA SALGUERO,SANTA MARTA PARA EL MAGDALENA,293199,2025/06/20,ACTIVA,2025/06/20,2025
TIENDA ARA 1601 CANDELARIA PLAZA,BARRANQUILLA,903138,2024/11/07,ACTIVA,2025/03/21,2025
TIENDA ARA 1602 CALARCA HUERTAS LOTE VIA LA VIRGINIA,ARMENIA,288673,2025/04/16,ACTIVA,2025/04/16,2025
TIENDA ARA 1604 BOGOTÁ SUBA BATÁN,BOGOTA,3939262,2025/03/20,ACTIVA,2025/03/20,2025
TIENDA ARA 1605 BOGOTA ENGATIVA ALTOS DE LA SABANA,BOGOTA,3940639,2025/03/25,ACTIVA,2025/03/25,2025
TIENDA ARA 1606 BOGOTA FONTIBON GRANJAS DE TECHO,BOGOTA,3939523,2025/03/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1607 BOGOTÁ USAQUÉN HUB SAN JUAN DE ÁVILA,BOGOTA,3916566,2025/02/05,ACTIVA,2025/02/05,2025
TIENDA ARA 1608 BOGOTA FONTIBON EL CARMEN,BOGOTA,3939518,2025/03/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1609 BOGOTA ENGATIVA PARQUE BOYACA,BOGOTA,3939532,2025/03/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1610 BOGOTA USAQUEN MALL NORTH POINT,BOGOTA,3939539,2025/03/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1611 BOGOTA TEUSAQUILLO SALITRE AV FERROCARRIL,BOGOTA,3939547,2025/03/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1612 GUARNE PARQUE,ORIENTE ANTIOQUENO,170061,2025/03/03,ACTIVA,2025/03/03,2025
TIENDA ARA 1613 BOGOTÁ USAQUÉN PEPE SIERRA,BOGOTA,3967412,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1614 BOGOTÁ BOSA CENTRAL,BOGOTA,3968332,2025/05/29,ACTIVA,2025/05/29,2025
TIENDA ARA 1615 BOGOTÁ SAN CRISTÓBAL CC 20 DE JULIO,BOGOTA,3976614,2025/06/19,ACTIVA,2025/06/19,2025
TIENDA ARA 1617 BOGOTÁ KENNEDY LAS DELICIAS,BOGOTA,3967441,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1618 META ACACIAS VARIANTE,VILLAVICENCIO,475341,2025/03/24,ACTIVA,2025/03/24,2025
TIENDA ARA 1619 LA CALERA MALL GARDENS,BOGOTA,3940647,2025/03/25,ACTIVA,2025/03/25,2025
TIENDA ARA 1620 LA CALERA LA CASITA DEL AGUA,BOGOTA,3967416,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1622 CHIA AVENIDA CARRERA 9,BOGOTA,3967796,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA ARA 1623 CHIA MALL VIVENZA,BOGOTA,3967424,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1624 COTA CEDRO MALL,BOGOTA,3953101,2025/04/23,ACTIVA,2025/04/23,2025
TIENDA ARA 1625 BOYACA DUITAMA AVENIDA CIRCUNVALAR,DUITAMA,121222,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1626 FUSAGASUGÁ CENTRO COMERCIAL JARDÍN,BOGOTA,3967429,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1627 GIRARDOT ESTACION FERROCARRIL,GIRARDOT,123323,2025/05/22,ACTIVA,2025/05/22,2025
TIENDA ARA 1628 MADRID LOS ALCAPARROS,FACATATIVA,196321,2025/04/10,ACTIVA,2025/04/10,2025
TIENDA ARA 1629 TOLIMA PURIFICACION CARRERA SEPTIMA,SUR Y ORIENTE DEL TOLIMA,128603,2025/03/17,ACTIVA,2025/03/17,2025
TIENDA ARA 1630 META RESTREPO CENTRO COMERCIAL SUNRISE,VILLAVICENCIO,477312,2025/04/25,ACTIVA,2025/04/25,2025
TIENDA ARA 1631 BOYACA SAMACA CENTRO CL 6,TUNJA,233182,2025/06/05,ACTIVA,2025/06/05,2025
TIENDA ARA 1634 BOYACA TUNJA CENTRO COMERCIAL CASA VIEJA,TUNJA,230861,2025/03/26,ACTIVA,2025/03/26,2025
TIENDA ARA 1635 UBATE PARQUE LOS LIBERTADORES,BOGOTA,3941634,2025/03/27,ACTIVA,2025/03/27,2025
TIENDA ARA 1636 BOYACA VILLA DE LEYVA MALL LA VILLA,TUNJA,230862,2025/03/26,ACTIVA,2025/03/26,2025
TIENDA ARA 1637 VILLETA CARRERA 9,FACATATIVA,198105,2025/05/28,ACTIVA,2025/05/28,2025
TIENDA ARA 1638 BOGOTÁ KENNEDY IPANEMA,BOGOTA,3967445,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1639 BOGOTÁ KENNEDY CHICALA,BOGOTA,3939257,2025/03/20,ACTIVA,2025/03/20,2025
TIENDA ARA 1640 BOGOTÁ KENNEDY CIUDAD ROMA,BOGOTA,3968340,2025/05/29,ACTIVA,2025/05/29,2025
TIENDA ARA 1641 BOGOTÁ MÁRTIRES SANTA ISABEL KR 27,BOGOTA,3967437,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1642 BOGOTÁ BOSA CENTRO COMERCIAL PORVENIR,BOGOTA,3967422,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1643 BOGOTÁ KENNEDY PRIMERA DE MAYO,BOGOTA,3968346,2025/05/29,ACTIVA,2025/05/29,2025
TIENDA ARA 1644 BOGOTÁ ANTONIO NARIÑO VALVANERA,BOGOTA,3967432,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1645 BOGOTÁ USME LA ANDREA,BOGOTA,3968349,2025/05/29,ACTIVA,2025/05/29,2025
TIENDA ARA 1646 BOGOTA SUBA MAZUREN,BOGOTA,3941642,2025/03/27,ACTIVA,2025/03/27,2025
TIENDA ARA 1647 BOGOTÁ ENGATIVÁ PORTAL DE LA CIUDADELA,BOGOTA,3942721,2025/03/28,ACTIVA,2025/03/28,2025
TIENDA ARA 1648 BOGOTÁ SUBA TIBABUYES TOSCANA,BOGOTA,3942719,2025/03/28,ACTIVA,2025/03/28,2025
TIENDA ARA 1649 BOGOTÁ ENGATIVÁ TIERRA GRATA,BOGOTA,3967434,2025/05/27,ACTIVA,2025/05/27,2025
TIENDA ARA 1651 BOGOTÁ USAQUÉN KR 7 CL 123,BOGOTA,3941648,2025/03/27,ACTIVA,2025/03/27,2025
