ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,mujer,edad,nivel_educativo,formal,informal
621,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,3.0,0.0,1.0
963,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.666668,4.3333335,0.0,3.0
662,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,44.166668,5.1666665,0.0,6.0
661,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,44.333332,4.5,0.0,6.0
663,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,40.0,4.2,0.0,5.0
670,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,45.25,5.0,0.0,4.0
672,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
712,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
622,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,36.666668,6.0,1.0,2.0
442,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.35714287,48.785713,5.071429,0.0,13.0
355,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.3548387,46.032257,6.612903,0.0,29.0
455,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2875,51.6875,7.9125,1.0,76.0
463,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,40.0,8.0,0.0,2.0
464,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,44.0,6.6666665,0.0,3.0
466,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,37.75,4.75,0.0,4.0
451,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,36.5,4.3333335,0.0,4.0
468,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,34.8,6.4,0.0,5.0
446,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.11111111,38.555557,5.0,1.0,8.0
969,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
445,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.25,5.0,0.0,4.0
444,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.09090909,42.454544,5.6363635,0.0,11.0
449,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,48.375,6.5,0.0,8.0
448,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
500,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2777778,48.055557,5.4444447,0.0,18.0
499,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6,45.4,5.6,0.0,5.0
467,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,36.0,4.0,0.0,1.0
498,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,6.5,0.0,2.0
497,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31.0,5.0,0.0,1.0
968,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
620,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
572,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.47368422,41.526318,5.631579,0.0,18.0
627,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,32.0,6.0,1.0,3.0
628,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.75,47.5,5.25,0.0,4.0
629,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,45.583332,4.1666665,0.0,12.0
630,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
659,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
660,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
573,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
450,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,43.4,5.3,0.0,8.0
447,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2,43.1,5.7,1.0,9.0
438,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,51.5,4.0,0.0,4.0
434,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,46.0,5.8333335,0.0,5.0
439,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,50.42857,5.0,0.0,7.0
432,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,40.0,6.5,0.0,3.0
433,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.23529412,44.490196,6.509804,1.0,49.0
440,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.47826087,41.608696,5.652174,1.0,22.0
501,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4489796,47.30612,6.102041,1.0,43.0
619,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
618,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,44.4,6.0,0.0,5.0
631,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,9.0,0.0,1.0
632,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,40.0,6.6666665,0.0,3.0
987,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,25.333334,5.0,0.0,2.0
657,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.29411766,38.882355,4.9411764,0.0,15.0
658,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,37.5,4.6666665,0.0,12.0
675,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,44.857143,5.142857,0.0,7.0
674,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.0,4.5,0.0,1.0
634,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.22222222,43.333332,5.6666665,3.0,5.0
979,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.16666667,46.166668,4.3333335,0.0,5.0
677,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,47.0,6.4444447,0.0,8.0
676,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,49.5,4.5,0.0,3.0
708,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,39.666668,5.0,0.0,3.0
709,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2,41.4,4.4,0.0,5.0
710,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,50.0,9.0,0.0,1.0
711,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
502,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.24242425,45.81818,5.4848485,0.0,30.0
437,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,40.2,4.6,0.0,5.0
436,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,36.57143,6.571429,0.0,6.0
431,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,32.333332,7.6666665,0.0,3.0
435,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.22222222,48.0,7.2222223,0.0,8.0
430,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
587,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,44.25,5.5,0.0,4.0
588,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,40.77778,4.888889,0.0,8.0
586,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21.0,5.0,0.0,0.0
975,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,5.0,0.0,1.0
637,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,54.0,7.0,0.0,2.0
609,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,52.0,5.8,0.0,5.0
638,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,53.0,6.3333335,0.0,2.0
655,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
977,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,51.666668,4.0,1.0,2.0
973,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.0,4.5,0.0,2.0
636,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54.5,3.1666667,1.0,5.0
654,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.5,4.5,0.0,2.0
679,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63.0,8.0,0.0,1.0
678,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,49.666668,6.3333335,0.0,3.0
680,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.0,9.0,0.0,1.0
614,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,39.857143,5.428571,0.0,7.0
613,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.16666667,34.666668,5.1666665,0.0,6.0
612,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,58.0,2.0,0.0,1.0
611,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,40.0,5.5,0.0,5.0
585,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,48.0,4.5,0.0,4.0
982,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.71428573,35.57143,6.571429,1.0,6.0
591,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,45.25,5.0,0.0,4.0
590,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.71428573,48.142857,5.285714,0.0,6.0
592,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,30.0,6.5,0.0,6.0
615,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,49.0,4.0,0.0,1.0
616,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.16666667,37.166668,8.0,0.0,4.0
576,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.5,5.0,0.0,2.0
617,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63.0,4.0,0.0,1.0
574,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,41.166668,5.0,0.0,6.0
584,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,56.0,5.5,0.0,2.0
581,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,4.0,0.0,1.0
582,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2,41.8,5.6,0.0,5.0
504,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,35.77778,6.3333335,0.0,7.0
593,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4516129,41.612904,4.580645,1.0,27.0
505,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,35.5,6.5,0.0,2.0
986,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,33.666668,5.6666665,0.0,3.0
583,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,56.0,9.0,0.0,1.0
694,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
695,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
696,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
698,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49.0,2.0,0.0,1.0
697,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
647,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
700,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31.0,4.0,0.0,1.0
756,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.57143,3.5714285,3.0,4.0
755,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,31.6,5.4,0.0,5.0
759,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34.0,9.0,0.0,1.0
762,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
746,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
738,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.0,12.0,1.0,0.0
757,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
758,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
685,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,35.0,9.0,0.0,1.0
701,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,41.5,8.0,0.0,4.0
693,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,42.0,6.0,0.0,3.0
747,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,10.0,0.0,2.0
749,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.75,6.5,1.0,3.0
692,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
691,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
690,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
753,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,25.666666,5.6666665,0.0,2.0
760,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,47.333332,3.0,0.0,3.0
761,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47.0,3.0,0.0,1.0
750,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
737,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54.666668,8.0,1.0,2.0
730,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
739,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,44.0,3.75,0.0,4.0
734,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
702,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.25,5.0,1.0,3.0
684,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
682,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,38.666668,3.6666667,0.0,2.0
686,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,25.0,4.0,0.0,1.0
735,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,39.77778,4.2222223,2.0,5.0
741,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
961,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
744,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
745,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
743,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53.0,4.0,0.0,1.0
740,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.0,4.6666665,1.0,1.0
736,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,41.0,3.5,0.0,2.0
732,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,32.333332,3.6666667,0.0,3.0
733,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,34.666668,5.6666665,1.0,2.0
731,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.5,6.5,1.0,1.0
704,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
703,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,38.857143,4.285714,0.0,6.0
649,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
688,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
689,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,26.75,4.75,0.0,3.0
318,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,44.0,5.2,1.0,4.0
652,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
651,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37.5,4.0,0.0,1.0
650,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,5.0,0.0,1.0
644,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.45454547,42.909092,4.6363635,0.0,10.0
687,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
642,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,4.0,0.0,2.0
643,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
681,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2,60.2,3.0,2.0,3.0
705,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
706,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
729,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,40.857143,6.714286,0.0,7.0
639,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43.0,5.0,0.0,0.0
970,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,43.666668,3.6666667,0.0,2.0
971,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
594,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.75,42.75,6.5,0.0,4.0
606,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,34.166668,5.3333335,0.0,6.0
595,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,37.5,6.3333335,0.0,6.0
723,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,39.4,5.6,0.0,5.0
725,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.125,38.5,4.75,1.0,7.0
726,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
722,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
720,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,47.0,2.25,0.0,4.0
719,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
724,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
727,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35.5,4.25,0.0,4.0
716,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,24.0,5.0,0.0,1.0
715,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.333332,6.3333335,0.0,3.0
707,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.0,3.0,0.0,1.0
717,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,47.2,7.4,0.0,5.0
718,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62.0,2.0,0.0,0.0
728,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2,36.0,3.2,0.0,4.0
748,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
751,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333,35.0,4.3333335,0.0,5.0
742,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.75,55.25,4.75,0.0,3.0
967,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
646,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
600,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,41.77778,6.0,0.0,9.0
599,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
598,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.75,3.25,0.0,4.0
645,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
648,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,3.0,0.0,1.0
699,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
597,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,37.0,5.0,0.0,2.0
596,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
640,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30.0,7.0,0.0,1.0
683,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46.0,2.0,0.0,1.0
972,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
603,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
601,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.0,5.0,0.0,1.0
529,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.625,37.875,4.0,0.0,8.0
414,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,33.142857,4.714286,0.0,7.0
413,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,42.0,3.6,0.0,5.0
994,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
398,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,53.666668,5.0,0.0,3.0
397,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.27272728,51.272728,6.3636365,0.0,10.0
317,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4117647,43.235294,7.352941,0.0,16.0
955,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39.0,6.0,0.0,1.0
392,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,3.0,0.0,1.0
255,2011,1.0,1,0.0,0,0.0,0,0.0,0,0.34042552,43.68085,7.1702127,0.0,43.0
848,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.576923,7.8461537,1.0,22.0
240,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,39.833332,5.25,1.0,10.0
234,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,48.333332,7.3333335,0.0,11.0
396,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.41666666,40.791668,5.4583335,0.0,22.0
412,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,34.0,2.0,0.0,1.0
415,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,36.0,6.0,0.0,7.0
528,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.375,45.625,4.8125,1.0,15.0
527,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,44.07143,4.142857,2.0,12.0
391,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
950,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.0,5.0,0.0,1.0
998,2011,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
305,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,42.0,6.5,0.0,3.0
314,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.45454547,40.045456,5.2272725,1.0,21.0
311,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.18181819,35.090908,6.3636365,0.0,10.0
312,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,46.25,6.25,2.0,2.0
403,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.5,7.5,0.0,3.0
239,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.0,4.0,0.0,1.0
236,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6,35.0,7.4,0.0,4.0
235,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.18181819,40.454544,6.6363635,1.0,10.0
231,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.29411766,46.52941,6.7058825,0.0,17.0
232,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,47.8,5.8,0.0,5.0
324,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,38.5,6.4,0.0,10.0
388,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.125,49.375,5.375,1.0,7.0
389,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,42.4,6.2,0.0,10.0
417,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.18181819,45.18182,5.090909,0.0,11.0
408,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48.0,4.25,0.0,4.0
390,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,46.25,5.75,1.0,7.0
526,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,33.0,4.0,0.0,4.0
409,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,48.333332,3.3333333,0.0,3.0
321,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,50.75,7.0,1.0,3.0
322,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.25,45.25,6.3125,3.0,27.0
319,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,45.142857,7.285714,0.0,7.0
954,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,44.0,6.571429,0.0,7.0
320,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,40.57143,7.714286,0.0,7.0
198,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,38.714287,6.285714,0.0,7.0
200,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,41.214287,6.357143,1.0,9.0
204,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,44.285713,6.0,1.0,6.0
301,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.53846157,46.692307,6.1538463,0.0,12.0
303,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,50.5,6.0,1.0,1.0
238,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.54545456,40.727272,7.4545455,0.0,9.0
237,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.0,9.0,0.0,1.0
230,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,48.0,6.5,0.0,10.0
227,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38.5,5.8,0.0,10.0
226,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56.333332,6.0,1.0,1.0
282,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.44444445,46.0,6.4444447,0.0,7.0
281,2011,1.0,1,0.0,0,0.0,0,0.0,0,0.11111111,44.77778,6.0,0.0,8.0
275,2011,1.0,1,0.0,0,0.0,0,0.0,0,0.46875,44.546875,6.78125,0.0,57.0
274,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.11111111,46.88889,7.7777777,0.0,8.0
273,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.53333336,34.733334,7.266667,1.0,12.0
267,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,50.0,7.6666665,0.0,3.0
283,2011,0.0,0,0.0,0,0.0,0,0.0,0,1.0,28.0,9.0,0.0,1.0
286,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4090909,42.136364,7.818182,0.0,21.0
288,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,40.166668,7.4166665,0.0,9.0
285,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.22222222,38.0,6.888889,0.0,5.0
287,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,43.5,7.5833335,0.0,9.0
279,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4347826,41.391304,7.304348,0.0,20.0
280,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.47058824,38.588234,6.0,1.0,13.0
276,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.47727272,42.477272,7.909091,2.0,38.0
277,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.3846154,43.76923,7.3461537,2.0,23.0
272,2011,1.0,1,0.0,0,0.0,0,0.0,0,0.46153846,40.53846,6.6923075,1.0,12.0
271,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,53.0,7.8,0.0,5.0
343,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43.0,6.6666665,0.0,2.0
290,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,37.444443,8.666667,0.0,6.0
325,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.0,6.2,0.0,5.0
385,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.2631579,42.157894,6.4210525,1.0,17.0
386,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,37.444443,6.4444447,0.0,9.0
953,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,33.0,7.0,0.0,2.0
421,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.5,6.75,0.0,3.0
419,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.75,32.0,7.0,0.0,4.0
326,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.15384616,34.23077,6.230769,0.0,12.0
327,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.39130434,40.47826,8.304348,1.0,21.0
291,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.4,35.6,4.4,0.0,3.0
220,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,48.666668,5.0,0.0,3.0
219,2011,0.0,0,0.0,0,0.0,0,0.0,0,0.75,37.75,7.75,0.0,3.0
